,Compound_Name,EPA-ACC_Features,Pearsons_Correlation,Spearsman_Correlation,Pearsons_Correlation_pvalue,Spearsman_Correlation_pvalue
1114,Lipid,PctUrbLo2011Cat,0.36540242298627956,0.36540242298627956,0.006588255833636279,0.006588255833636279
1115,Other,PctUrbLo2011Cat,-0.07963959297824419,-0.07963959297824419,0.5670199295189947,0.5670199295189947
1116,Protein,PctUrbLo2011Cat,0.3800281634647857,0.3800281634647857,0.004590168032265912,0.004590168032265912
1117,Tannin,PctUrbLo2011Cat,0.033061757192237966,0.033061757192237966,0.8123982191963363,0.8123982191963363
1118,UnsatHC,PctUrbLo2011Cat,-0.08307242661361083,-0.08307242661361083,0.5503705606458337,0.5503705606458337
1119,SumAllCompounds,PctUrbLo2011Cat,0.2548091240262519,0.2548091240262519,0.0629609344790949,0.0629609344790949
1120,AminoSugar,PctUrbMd2011Cat,0.2947233247478815,0.2947233247478815,0.030510940473607768,0.030510940473607768
1121,Carb,PctUrbMd2011Cat,0.19408795576366933,0.19408795576366933,0.15963807010396064,0.15963807010396064
1122,ConcHC,PctUrbMd2011Cat,0.1271758529591796,0.1271758529591796,0.35945240481770635,0.35945240481770635
1123,Lignin,PctUrbMd2011Cat,0.2726528685990863,0.2726528685990863,0.046079125346497454,0.046079125346497454
1124,Lipid,PctUrbMd2011Cat,0.2940507063793375,0.2940507063793375,0.030910325718148512,0.030910325718148512
1125,Other,PctUrbMd2011Cat,-0.06904543605433944,-0.06904543605433944,0.6198246116401964,0.6198246116401964
1126,Protein,PctUrbMd2011Cat,0.3481902694983826,0.3481902694983826,0.009877592145679553,0.009877592145679553
1127,Tannin,PctUrbMd2011Cat,0.05837550453360587,0.05837550453360587,0.6750034272664566,0.6750034272664566
1128,UnsatHC,PctUrbMd2011Cat,-0.08511239171198105,-0.08511239171198105,0.5405886611644672,0.5405886611644672
1129,SumAllCompounds,PctUrbMd2011Cat,0.2629298846235755,0.2629298846235755,0.05474811972934472,0.05474811972934472
1130,AminoSugar,PctUrbOp2011Cat,0.3888824811034686,0.3888824811034686,0.0036588853648125163,0.0036588853648125163
1131,Carb,PctUrbOp2011Cat,0.3029850665574948,0.3029850665574948,0.0259464175934686,0.0259464175934686
1132,ConcHC,PctUrbOp2011Cat,0.12144107171172605,0.12144107171172605,0.3816997973991226,0.3816997973991226
1133,Lignin,PctUrbOp2011Cat,0.22586263107468718,0.22586263107468718,0.10054729970728156,0.10054729970728156
1134,Lipid,PctUrbOp2011Cat,0.43329360513672915,0.43329360513672915,0.00106491301945768,0.00106491301945768
1135,Other,PctUrbOp2011Cat,-0.019260518634971968,-0.019260518634971968,0.8900536493228106,0.8900536493228106
1136,Protein,PctUrbOp2011Cat,0.4278206298588866,0.4278206298588866,0.0012512468527050582,0.0012512468527050582
1137,Tannin,PctUrbOp2011Cat,0.0802085546104941,0.0802085546104941,0.5642443163542987,0.5642443163542987
1138,UnsatHC,PctUrbOp2011Cat,-0.08066927241703686,-0.08066927241703686,0.5620014219417289,0.5620014219417289
1139,SumAllCompounds,PctUrbOp2011Cat,0.2755960309146845,0.2755960309146845,0.043688325915395496,0.043688325915395496
1140,AminoSugar,PctWdWet2011Cat,0.17185654789437663,0.17185654789437663,0.21401452245129876,0.21401452245129876
1141,Carb,PctWdWet2011Cat,0.1480093139091707,0.1480093139091707,0.2854805492177089,0.2854805492177089
1142,ConcHC,PctWdWet2011Cat,0.29592384293712415,0.29592384293712415,0.029808793516454705,0.029808793516454705
1143,Lignin,PctWdWet2011Cat,0.22464403393858712,0.22464403393858712,0.10244556325364142,0.10244556325364142
1144,Lipid,PctWdWet2011Cat,0.03373813814999429,0.03373813814999429,0.8086318219280273,0.8086318219280273
1145,Other,PctWdWet2011Cat,-0.029625766320856055,-0.029625766320856055,0.8315947992810117,0.8315947992810117
1146,Protein,PctWdWet2011Cat,0.09824477459198713,0.09824477459198713,0.47971033192959167,0.47971033192959167
1147,Tannin,PctWdWet2011Cat,0.2588349365591302,0.2588349365591302,0.05877386407001642,0.05877386407001642
1148,UnsatHC,PctWdWet2011Cat,0.19762295887425058,0.19762295887425058,0.1520247396549258,0.1520247396549258
1149,SumAllCompounds,PctWdWet2011Cat,0.2492360673364312,0.2492360673364312,0.06914866188233326,0.06914866188233326
1150,AminoSugar,PctNonAgIntrodManagVegCat,0.35322904909518454,0.35322904909518454,0.00879278365567848,0.00879278365567848
1151,Carb,PctNonAgIntrodManagVegCat,0.2858192654117063,0.2858192654117063,0.03616089075691405,0.03616089075691405
1152,ConcHC,PctNonAgIntrodManagVegCat,-0.04537613616174304,-0.04537613616174304,0.7445675133558836,0.7445675133558836
1153,Lignin,PctNonAgIntrodManagVegCat,0.2992979439412909,0.2992979439412909,0.027907235170804647,0.027907235170804647
1154,Lipid,PctNonAgIntrodManagVegCat,0.34676676692107633,0.34676676692107633,0.010204285594369462,0.010204285594369462
1155,Other,PctNonAgIntrodManagVegCat,-0.12226287710402348,-0.12226287710402348,0.3784623339914107,0.3784623339914107
1156,Protein,PctNonAgIntrodManagVegCat,0.45572330360386804,0.45572330360386804,0.0005343673768212705,0.0005343673768212705
1157,Tannin,PctNonAgIntrodManagVegCat,-0.1690550475316791,-0.1690550475316791,0.22169010808737188,0.22169010808737188
1158,UnsatHC,PctNonAgIntrodManagVegCat,-0.26144158032289583,-0.26144158032289583,0.0561846309198062,0.0561846309198062
1159,SumAllCompounds,PctNonAgIntrodManagVegCat,0.22486524534158578,0.22486524534158578,0.10209893160065378,0.10209893160065378
1160,AminoSugar,Pestic97Cat,0.11457800938934601,0.11457800938934601,0.4093751302992865,0.4093751302992865
1161,Carb,Pestic97Cat,0.06979858581846252,0.06979858581846252,0.6160026861248691,0.6160026861248691
1162,ConcHC,Pestic97Cat,0.08219687481258364,0.08219687481258364,0.5545947332757906,0.5545947332757906
1163,Lignin,Pestic97Cat,0.1376651949815613,0.1376651949815613,0.32085903841736485,0.32085903841736485
1164,Lipid,Pestic97Cat,0.04139725109518582,0.04139725109518582,0.7663017822224674,0.7663017822224674
1165,Other,Pestic97Cat,0.01308809671945117,0.01308809671945117,0.9251639638039367,0.9251639638039367
1166,Protein,Pestic97Cat,0.12623859369876,0.12623859369876,0.3630332631246363,0.3630332631246363
1167,Tannin,Pestic97Cat,0.08470727131886559,0.08470727131886559,0.5425245315296172,0.5425245315296172
1168,UnsatHC,Pestic97Cat,-0.051713447606559194,-0.051713447606559194,0.7103609026326434,0.7103609026326434
1169,SumAllCompounds,Pestic97Cat,0.13061806411854113,0.13061806411854113,0.34648702686501176,0.34648702686501176
1170,AminoSugar,Precip08Cat,0.14168329279029782,0.14168329279029782,0.3067996897518644,0.3067996897518644
1171,Carb,Precip08Cat,0.13411141814526345,0.13411141814526345,0.33362873867777165,0.33362873867777165
1172,ConcHC,Precip08Cat,0.00973485197248548,0.00973485197248548,0.944301899574238,0.944301899574238
1173,Lignin,Precip08Cat,-0.023513426407251067,-0.023513426407251067,0.8659791902262993,0.8659791902262993
1174,Lipid,Precip08Cat,0.20529592457578028,0.20529592457578028,0.1364282553842902,0.1364282553842902
1175,Other,Precip08Cat,0.2630975895601779,0.2630975895601779,0.054588132064092035,0.054588132064092035
1176,Protein,Precip08Cat,0.13095203874741088,0.13095203874741088,0.34524466389569075,0.34524466389569075
1177,Tannin,Precip08Cat,0.016880702478813295,0.016880702478813295,0.9035695892574672,0.9035695892574672
1178,UnsatHC,Precip08Cat,-0.17697669003235256,-0.17697669003235256,0.20047115817388844,0.20047115817388844
1179,SumAllCompounds,Precip08Cat,0.040955514365063,0.040955514365063,0.7687261194823515,0.7687261194823515
1180,AminoSugar,Precip09Cat,0.33939330601183193,0.33939330601183193,0.012050088398469558,0.012050088398469558
1181,Carb,Precip09Cat,0.3156543320890729,0.3156543320890729,0.020067071184808376,0.020067071184808376
1182,ConcHC,Precip09Cat,0.13527619963762424,0.13527619963762424,0.32940875632164374,0.32940875632164374
1183,Lignin,Precip09Cat,0.06582262823667347,0.06582262823667347,0.636290915936002,0.636290915936002
1184,Lipid,Precip09Cat,0.3558305121982272,0.3558305121982272,0.008274303560995708,0.008274303560995708
1185,Other,Precip09Cat,0.23628073043638742,0.23628073043638742,0.08540996597285685,0.08540996597285685
1186,Protein,Precip09Cat,0.3225338910036015,0.3225338910036015,0.01737740743884634,0.01737740743884634
1187,Tannin,Precip09Cat,0.0736789367858823,0.0736789367858823,0.5964730804783298,0.5964730804783298
1188,UnsatHC,Precip09Cat,-0.020750035734263938,-0.020750035734263938,0.8816095890507649,0.8816095890507649
1189,SumAllCompounds,Precip09Cat,0.17981903237421712,0.17981903237421712,0.1932205852746982,0.1932205852746982
1190,AminoSugar,Tmean08Cat,0.2992797586509537,0.2992797586509537,0.02791720511281376,0.02791720511281376
1191,Carb,Tmean08Cat,0.31925968932232923,0.31925968932232923,0.018616560065378797,0.018616560065378797
1192,ConcHC,Tmean08Cat,0.2590590643596933,0.2590590643596933,0.058547520751228675,0.058547520751228675
1193,Lignin,Tmean08Cat,0.2603497021972973,0.2603497021972973,0.05725776415674636,0.05725776415674636
1194,Lipid,Tmean08Cat,0.30280951412771384,0.30280951412771384,0.026037081549232923,0.026037081549232923
1195,Other,Tmean08Cat,0.05040281702030524,0.05040281702030524,0.717391487769247,0.717391487769247
1196,Protein,Tmean08Cat,0.28215454290069286,0.28215454290069286,0.03872523564059514,0.03872523564059514
1197,Tannin,Tmean08Cat,0.20089143646161164,0.20089143646161164,0.1452273250495374,0.1452273250495374
1198,UnsatHC,Tmean08Cat,0.2019445538163543,0.2019445538163543,0.1430860470197841,0.1430860470197841
1199,SumAllCompounds,Tmean08Cat,0.3076839169064259,0.3076839169064259,0.02361633700295778,0.02361633700295778
1200,AminoSugar,Tmean09Cat,0.28614674311883476,0.28614674311883476,0.03593874887175838,0.03593874887175838
1201,Carb,Tmean09Cat,0.3150696858263742,0.3150696858263742,0.02031108015159523,0.02031108015159523
1202,ConcHC,Tmean09Cat,0.25108852296713896,0.25108852296713896,0.06704027258625915,0.06704027258625915
1203,Lignin,Tmean09Cat,0.25273803228203884,0.25273803228203884,0.06520639896127284,0.06520639896127284
1204,Lipid,Tmean09Cat,0.2956825463802197,0.2956825463802197,0.029948827247892183,0.029948827247892183
1205,Other,Tmean09Cat,0.05381751466275071,0.05381751466275071,0.6991242017084647,0.6991242017084647
1206,Protein,Tmean09Cat,0.27207185534143236,0.27207185534143236,0.04656350971140963,0.04656350971140963
1207,Tannin,Tmean09Cat,0.19444412482784587,0.19444412482784587,0.1588585469919272,0.1588585469919272
1208,UnsatHC,Tmean09Cat,0.21476003658298462,0.21476003658298462,0.11888077338079228,0.11888077338079228
1209,SumAllCompounds,Tmean09Cat,0.298396117177218,0.298396117177218,0.02840525841114359,0.02840525841114359
1210,AminoSugar,Precip8110Cat,0.16687399696212074,0.16687399696212074,0.2277968389751219,0.2277968389751219
1211,Carb,Precip8110Cat,0.15035917420551,0.15035917420551,0.2778153032736863,0.2778153032736863
1212,ConcHC,Precip8110Cat,0.035439150832047635,0.035439150832047635,0.7991789941976052,0.7991789941976052
1213,Lignin,Precip8110Cat,-0.09264743832325725,-0.09264743832325725,0.5052053843307616,0.5052053843307616
1214,Lipid,Precip8110Cat,0.27529372574150046,0.27529372574150046,0.043929110052440865,0.043929110052440865
1215,Other,Precip8110Cat,0.36193139585088124,0.36193139585088124,0.007161330884365571,0.007161330884365571
1216,Protein,Precip8110Cat,0.15650078946525464,0.15650078946525464,0.2584290001565951,0.2584290001565951
1217,Tannin,Precip8110Cat,0.03311149143920658,0.03311149143920658,0.812121131578422,0.812121131578422
1218,UnsatHC,Precip8110Cat,-0.06913610002302008,-0.06913610002302008,0.619363998268033,0.619363998268033
1219,SumAllCompounds,Precip8110Cat,0.02851946390985078,0.02851946390985078,0.8377970025626517,0.8377970025626517
1220,AminoSugar,Tmax8110Cat,0.24981560051206858,0.24981560051206858,0.06848345370192956,0.06848345370192956
1221,Carb,Tmax8110Cat,0.2777137403067967,0.2777137403067967,0.042031755280792824,0.042031755280792824
1222,ConcHC,Tmax8110Cat,0.25083439686048753,0.25083439686048753,0.06732643044482509,0.06732643044482509
1223,Lignin,Tmax8110Cat,0.24759216811784554,0.24759216811784554,0.07106365334597378,0.07106365334597378
1224,Lipid,Tmax8110Cat,0.2483310152550264,0.2483310152550264,0.0701978073480459,0.0701978073480459
1225,Other,Tmax8110Cat,-0.025441521046848173,-0.025441521046848173,0.855103122988889,0.855103122988889
1226,Protein,Tmax8110Cat,0.23145560914279942,0.23145560914279942,0.09218183294177244,0.09218183294177244
1227,Tannin,Tmax8110Cat,0.19115364707727422,0.19115364707727422,0.166167345374099,0.166167345374099
1228,UnsatHC,Tmax8110Cat,0.19763073658679028,0.19763073658679028,0.15200829012125552,0.15200829012125552
1229,SumAllCompounds,Tmax8110Cat,0.28135062579130715,0.28135062579130715,0.03930737105123652,0.03930737105123652
1230,AminoSugar,Tmean8110Cat,0.2963372035938226,0.2963372035938226,0.029570174295128433,0.029570174295128433
1231,Carb,Tmean8110Cat,0.31780541710266563,0.31780541710266563,0.019190555331574224,0.019190555331574224
1232,ConcHC,Tmean8110Cat,0.2471663001514559,0.2471663001514559,0.0715665710482542,0.0715665710482542
1233,Lignin,Tmean8110Cat,0.2679234855140872,0.2679234855140872,0.050144121382656295,0.050144121382656295
1234,Lipid,Tmean8110Cat,0.30467556611822466,0.30467556611822466,0.025086841011493693,0.025086841011493693
1235,Other,Tmean8110Cat,0.0378853266455789,0.0378853266455789,0.7856354261809098,0.7856354261809098
1236,Protein,Tmean8110Cat,0.28510007366738976,0.28510007366738976,0.03665273807863044,0.03665273807863044
1237,Tannin,Tmean8110Cat,0.18585315439862016,0.18585315439862016,0.1784521631971675,0.1784521631971675
1238,UnsatHC,Tmean8110Cat,0.19128580077543947,0.19128580077543947,0.1658691547923474,0.1658691547923474
1239,SumAllCompounds,Tmean8110Cat,0.3061544115604439,0.3061544115604439,0.024354631539178426,0.024354631539178426
1240,AminoSugar,MAST_2008,0.3856620775977544,0.3856620775977544,0.004345242348238812,0.004345242348238812
1241,Carb,MAST_2008,0.386938181655538,0.386938181655538,0.004207229184220395,0.004207229184220395
1242,ConcHC,MAST_2008,0.3547550630807239,0.3547550630807239,0.009148680841865264,0.009148680841865264
1243,Lignin,MAST_2008,0.39828046753937746,0.39828046753937746,0.003140380199976023,0.003140380199976023
1244,Lipid,MAST_2008,0.3282038294920927,0.3282038294920927,0.01642824754028792,0.01642824754028792
1245,Other,MAST_2008,0.04739324398900542,0.04739324398900542,0.7361242902885287,0.7361242902885287
1246,Protein,MAST_2008,0.36270363020821406,0.36270363020821406,0.007605069486681987,0.007605069486681987
1247,Tannin,MAST_2008,0.3095715907046952,0.3095715907046952,0.024089316180212397,0.024089316180212397
1248,UnsatHC,MAST_2008,0.20805466883013646,0.20805466883013646,0.1349257942669352,0.1349257942669352
1249,SumAllCompounds,MAST_2008,0.43478281876873526,0.43478281876873526,0.0011408914328424286,0.0011408914328424286
1250,AminoSugar,MAST_2009,0.3940989193661121,0.3940989193661121,0.003192075866243143,0.003192075866243143
1251,Carb,MAST_2009,0.3999842570012715,0.3999842570012715,0.0027293332142586985,0.0027293332142586985
1252,ConcHC,MAST_2009,0.3660154354764996,0.3660154354764996,0.006491317754105334,0.006491317754105334
1253,Lignin,MAST_2009,0.39491825845555467,0.39491825845555467,0.0031237550980877963,0.0031237550980877963
1254,Lipid,MAST_2009,0.3491103543246926,0.3491103543246926,0.00967127949319779,0.00967127949319779
1255,Other,MAST_2009,0.07111172717700001,0.07111172717700001,0.6093631947685471,0.6093631947685471
1256,Protein,MAST_2009,0.37459072470028376,0.37459072470028376,0.0052601462452856775,0.0052601462452856775
1257,Tannin,MAST_2009,0.3009056480643529,0.3009056480643529,0.027037522883705638,0.027037522883705638
1258,UnsatHC,MAST_2009,0.19271789449109594,0.19271789449109594,0.16266281632006013,0.16266281632006013
1259,SumAllCompounds,MAST_2009,0.43818188748490117,0.43818188748490117,0.0009199735741596514,0.0009199735741596514
1260,AminoSugar,MAST_2013,0.3975705650616204,0.3975705650616204,0.002911380353878429,0.002911380353878429
1261,Carb,MAST_2013,0.3986054280932193,0.3986054280932193,0.0028320510180982477,0.0028320510180982477
1262,ConcHC,MAST_2013,0.3668063057947837,0.3668063057947837,0.006368095530618843,0.006368095530618843
1263,Lignin,MAST_2013,0.39517673416855437,0.39517673416855437,0.0031024721872444524,0.0031024721872444524
1264,Lipid,MAST_2013,0.3550865756994315,0.3550865756994315,0.008419789345899846,0.008419789345899846
1265,Other,MAST_2013,0.07237809663830412,0.07237809663830412,0.6029896291635237,0.6029896291635237
1266,Protein,MAST_2013,0.3769181303766519,0.3769181303766519,0.004963543565442879,0.004963543565442879
1267,Tannin,MAST_2013,0.3047670818277939,0.3047670818277939,0.025040998716632276,0.025040998716632276
1268,UnsatHC,MAST_2013,0.1818870955637458,0.1818870955637458,0.18806400238517595,0.18806400238517595
1269,SumAllCompounds,MAST_2013,0.43994864344078205,0.43994864344078205,0.0008721229413939691,0.0008721229413939691
1270,AminoSugar,MAST_2014,0.36536849695220286,0.36536849695220286,0.006593657394934387,0.006593657394934387
1271,Carb,MAST_2014,0.3694197556840831,0.3694197556840831,0.005975315689827959,0.005975315689827959
1272,ConcHC,MAST_2014,0.3752337940613846,0.3752337940613846,0.00517667942781006,0.00517667942781006
1273,Lignin,MAST_2014,0.3600255404989194,0.3600255404989194,0.007494094549093586,0.007494094549093586
1274,Lipid,MAST_2014,0.34684248136398127,0.34684248136398127,0.010186676980006748,0.010186676980006748
1275,Other,MAST_2014,0.11592410001690956,0.11592410001690956,0.4038575962019356,0.4038575962019356
1276,Protein,MAST_2014,0.34445160782344786,0.34445160782344786,0.010755560884840178,0.010755560884840178
1277,Tannin,MAST_2014,0.32513373511344273,0.32513373511344273,0.01644414073845129,0.01644414073845129
1278,UnsatHC,MAST_2014,0.1996060986057335,0.1996060986057335,0.14787294489469793,0.14787294489469793
1279,SumAllCompounds,MAST_2014,0.42021445612401775,0.42021445612401775,0.0015586741216416199,0.0015586741216416199
1280,AminoSugar,MSST_2008,0.4493821445812847,0.4493821445812847,0.000652507464857132,0.000652507464857132
1281,Carb,MSST_2008,0.43020100779719267,0.43020100779719267,0.0011668849292346376,0.0011668849292346376
1282,ConcHC,MSST_2008,0.24593657182295345,0.24593657182295345,0.0730346907789906,0.0730346907789906
1283,Lignin,MSST_2008,0.41368691697212495,0.41368691697212495,0.0018745587671786575,0.0018745587671786575
1284,Lipid,MSST_2008,0.35937460355898265,0.35937460355898265,0.007610791595598263,0.007610791595598263
1285,Other,MSST_2008,-0.08990090212408078,-0.08990090212408078,0.5179640084015256,0.5179640084015256
1286,Protein,MSST_2008,0.4420537232258992,0.4420537232258992,0.0008180405580913778,0.0008180405580913778
1287,Tannin,MSST_2008,0.13527005687675125,0.13527005687675125,0.3294309229862849,0.3294309229862849
1288,UnsatHC,MSST_2008,0.011207446743456775,0.011207446743456775,0.9358928930508984,0.9358928930508984
1289,SumAllCompounds,MSST_2008,0.40600333275665956,0.40600333275665956,0.002318586974740618,0.002318586974740618
1290,AminoSugar,MSST_2009,0.4589441628349323,0.4589441628349323,0.00048209641148987977,0.00048209641148987977
1291,Carb,MSST_2009,0.4351473886396447,0.4351473886396447,0.0010076953462414692,0.0010076953462414692
1292,ConcHC,MSST_2009,0.26462371031406695,0.26462371031406695,0.05314956762181841,0.05314956762181841
1293,Lignin,MSST_2009,0.39302754625662417,0.39302754625662417,0.003283404995930721,0.003283404995930721
1294,Lipid,MSST_2009,0.3765287002015308,0.3765287002015308,0.005012125228879999,0.005012125228879999
1295,Other,MSST_2009,-0.07661813067750556,-0.07661813067750556,0.5818651788225383,0.5818651788225383
1296,Protein,MSST_2009,0.43896924251026775,0.43896924251026775,0.0008983647316887643,0.0008983647316887643
1297,Tannin,MSST_2009,0.16955650666093713,0.16955650666093713,0.22030232469591787,0.22030232469591787
1298,UnsatHC,MSST_2009,0.008951799617802887,0.008951799617802887,0.9487759027757275,0.9487759027757275
1299,SumAllCompounds,MSST_2009,0.40773980151448747,0.40773980151448747,0.002210784521339532,0.002210784521339532
1300,AminoSugar,MSST_2013,0.45394669221108264,0.45394669221108264,0.0005653437467487703,0.0005653437467487703
1301,Carb,MSST_2013,0.43152401015350206,0.43152401015350206,0.0011222359690670385,0.0011222359690670385
1302,ConcHC,MSST_2013,0.2505582789090353,0.2505582789090353,0.06763845735300283,0.06763845735300283
1303,Lignin,MSST_2013,0.41688373557975933,0.41688373557975933,0.0017133560301649158,0.0017133560301649158
1304,Lipid,MSST_2013,0.370499129745831,0.370499129745831,0.005819382203730074,0.005819382203730074
1305,Other,MSST_2013,-0.0862136422928761,-0.0862136422928761,0.5353433337448879,0.5353433337448879
1306,Protein,MSST_2013,0.44956215626203666,0.44956215626203666,0.0006488524913943186,0.0006488524913943186
1307,Tannin,MSST_2013,0.13870455449839764,0.13870455449839764,0.31718373933073957,0.31718373933073957
1308,UnsatHC,MSST_2013,-0.006495328969683089,-0.006495328969683089,0.9628205988061519,0.9628205988061519
1309,SumAllCompounds,MSST_2013,0.4110293086010322,0.4110293086010322,0.0020187212484823434,0.0020187212484823434
1310,AminoSugar,MSST_2014,0.45439039968959694,0.45439039968959694,0.0005574590342722702,0.0005574590342722702
1311,Carb,MSST_2014,0.4330606526347784,0.4330606526347784,0.001072305713950774,0.001072305713950774
1312,ConcHC,MSST_2014,0.2518672528906175,0.2518672528906175,0.06616943441710538,0.06616943441710538
1313,Lignin,MSST_2014,0.41589097709661993,0.41589097709661993,0.001762038839332107,0.001762038839332107
1314,Lipid,MSST_2014,0.37659408990253546,0.37659408990253546,0.0050039387862679564,0.0050039387862679564
1315,Other,MSST_2014,-0.06428170682126896,-0.06428170682126896,0.6442266877738451,0.6442266877738451
1316,Protein,MSST_2014,0.4479388370747344,0.4479388370747344,0.0006824909590136528,0.0006824909590136528
1317,Tannin,MSST_2014,0.15445107141328274,0.15445107141328274,0.2647950809270475,0.2647950809270475
1318,UnsatHC,MSST_2014,0.003789586869882681,0.003789586869882681,0.978303294063586,0.978303294063586
1319,SumAllCompounds,MSST_2014,0.41427254495165133,0.41427254495165133,0.0018440535159536765,0.0018440535159536765
1320,AminoSugar,MWST_2008,0.22684365693826564,0.22684365693826564,0.10583764966185288,0.10583764966185288
1321,Carb,MWST_2008,0.20262266462073786,0.20262266462073786,0.14969610054933397,0.14969610054933397
1322,ConcHC,MWST_2008,0.38965859166631417,0.38965859166631417,0.004298665745868561,0.004298665745868561
1323,Lignin,MWST_2008,0.2232960764439376,0.2232960764439376,0.11155723436335452,0.11155723436335452
1324,Lipid,MWST_2008,0.2209890885693301,0.2209890885693301,0.11540165380324374,0.11540165380324374
1325,Other,MWST_2008,0.06657460676904123,0.06657460676904123,0.6391218429941148,0.6391218429941148
1326,Protein,MWST_2008,0.205924182331656,0.205924182331656,0.1430324463737034,0.1430324463737034
1327,Tannin,MWST_2008,0.32554455062105275,0.32554455062105275,0.018521834582748854,0.018521834582748854
1328,UnsatHC,MWST_2008,0.2278007436152098,0.2278007436152098,0.10433390237508314,0.10433390237508314
1329,SumAllCompounds,MWST_2008,0.31184512701950295,0.31184512701950295,0.02441543963271623,0.02441543963271623
1330,AminoSugar,MWST_2009,0.16379041178566608,0.16379041178566608,0.2412318427123715,0.2412318427123715
1331,Carb,MWST_2009,0.15677337495654234,0.15677337495654234,0.26226178933322825,0.26226178933322825
1332,ConcHC,MWST_2009,0.33248997321909374,0.33248997321909374,0.014995359242719735,0.014995359242719735
1333,Lignin,MWST_2009,0.17238200512283838,0.17238200512283838,0.21709120834322704,0.21709120834322704
1334,Lipid,MWST_2009,0.1852549193417498,0.1852549193417498,0.18416310946965445,0.18416310946965445
1335,Other,MWST_2009,0.11953746257166663,0.11953746257166663,0.3939047296431987,0.3939047296431987
1336,Protein,MWST_2009,0.14725064882949884,0.14725064882949884,0.29271346646656343,0.29271346646656343
1337,Tannin,MWST_2009,0.3012045241367884,0.3012045241367884,0.028401905407229904,0.028401905407229904
1338,UnsatHC,MWST_2009,0.2546369732461533,0.2546369732461533,0.06576211997205592,0.06576211997205592
1339,SumAllCompounds,MWST_2009,0.2564890606421299,0.2564890606421299,0.06375490699601634,0.06375490699601634
1340,AminoSugar,MWST_2013,0.2702216518149712,0.2702216518149712,0.05269170371372296,0.05269170371372296
1341,Carb,MWST_2013,0.2579135574511243,0.2579135574511243,0.06489249322435302,0.06489249322435302
1342,ConcHC,MWST_2013,0.3897616886462395,0.3897616886462395,0.004287559970380143,0.004287559970380143
1343,Lignin,MWST_2013,0.24215357803541535,0.24215357803541535,0.08370335564580231,0.08370335564580231
1344,Lipid,MWST_2013,0.2683950045383497,0.2683950045383497,0.05437494909944551,0.05437494909944551
1345,Other,MWST_2013,0.1037652225879838,0.1037652225879838,0.4641369753485281,0.4641369753485281
1346,Protein,MWST_2013,0.24724737212700096,0.24724737212700096,0.07720566570757942,0.07720566570757942
1347,Tannin,MWST_2013,0.3276028030756305,0.3276028030756305,0.017750423267149786,0.017750423267149786
1348,UnsatHC,MWST_2013,0.235930099107195,0.235930099107195,0.092216162018845,0.092216162018845
1349,SumAllCompounds,MWST_2013,0.3359303144546033,0.3359303144546033,0.01490178228700137,0.01490178228700137
1350,AminoSugar,MWST_2014,0.12596651894949848,0.12596651894949848,0.3687751232925382,0.3687751232925382
1351,Carb,MWST_2014,0.11322877288801295,0.11322877288801295,0.419515100451102,0.419515100451102
1352,ConcHC,MWST_2014,0.3694474934424154,0.3694474934424154,0.006478270397621616,0.006478270397621616
1353,Lignin,MWST_2014,0.17228323809539403,0.17228323809539403,0.21735876899180928,0.21735876899180928
1354,Lipid,MWST_2014,0.16035296484978606,0.16035296484978606,0.25138520795908387,0.25138520795908387
1355,Other,MWST_2014,0.16919663908443355,0.16919663908443355,0.2258365888004471,0.2258365888004471
1356,Protein,MWST_2014,0.11210835700038245,0.11210835700038245,0.4241606971881089,0.4241606971881089
1357,Tannin,MWST_2014,0.34834482292909663,0.34834482292909663,0.010584388639073006,0.010584388639073006
1358,UnsatHC,MWST_2014,0.2977199624062156,0.2977199624062156,0.030379194603051295,0.030379194603051295
1359,SumAllCompounds,MWST_2014,0.26183191658260807,0.26183191658260807,0.05823842094246463,0.05823842094246463
1360,AminoSugar,RdDensCat,0.23548939032813374,0.23548939032813374,0.08649298856359351,0.08649298856359351
1361,Carb,RdDensCat,0.15450449141042039,0.15450449141042039,0.2646278475895882,0.2646278475895882
1362,ConcHC,RdDensCat,0.07317244208113519,0.07317244208113519,0.5990066605849851,0.5990066605849851
1363,Lignin,RdDensCat,0.16708405401215973,0.16708405401215973,0.22720368716559175,0.22720368716559175
1364,Lipid,RdDensCat,0.3076590821137938,0.3076590821137938,0.02362817249083437,0.02362817249083437
1365,Other,RdDensCat,-0.1312448289714961,-0.1312448289714961,0.3441577753954669,0.3441577753954669
1366,Protein,RdDensCat,0.300066591902946,0.300066591902946,0.027488546223773405,0.027488546223773405
1367,Tannin,RdDensCat,-0.017697252000266082,-0.017697252000266082,0.8989288197803478,0.8989288197803478
1368,UnsatHC,RdDensCat,-0.1484182706137064,-0.1484182706137064,0.2841366542586281,0.2841366542586281
1369,SumAllCompounds,RdDensCat,0.1738468737588014,0.1738468737588014,0.20867574399873867,0.20867574399873867
