,Compound_Name,EPA-ACW_Features,Pearsons_Correlation,Spearsman_Correlation,Pearsons_Correlation_pvalue,Spearsman_Correlation_pvalue
721,Carb,PctSalLakeWs,-0.0876273916660195,-0.0876273916660195,0.5286462697315073,0.5286462697315073
722,ConcHC,PctSalLakeWs,-0.11459571897544575,-0.11459571897544575,0.40930225852405744,0.40930225852405744
723,Lignin,PctSalLakeWs,0.053887908648633825,0.053887908648633825,0.6987493529130163,0.6987493529130163
724,Lipid,PctSalLakeWs,0.0900329148512402,0.0900329148512402,0.5173470837207719,0.5173470837207719
725,Other,PctSalLakeWs,0.07582725142298735,0.07582725142298735,0.5857798884275816,0.5857798884275816
726,Protein,PctSalLakeWs,0.018681962103247806,0.018681962103247806,0.893336801828204,0.893336801828204
727,Tannin,PctSalLakeWs,-0.13028298386226073,-0.13028298386226073,0.3477362762936131,0.3477362762936131
728,UnsatHC,PctSalLakeWs,-0.07585037209348207,-0.07585037209348207,0.5856652770676012,0.5856652770676012
729,SumAllCompounds,PctSalLakeWs,-0.019674817062640224,-0.019674817062640224,0.8877037382499461,0.8877037382499461
730,AminoSugar,PctSilicicWs,-0.3784675411351733,-0.3784675411351733,0.004774323061518796,0.004774323061518796
731,Carb,PctSilicicWs,-0.2977659605207418,-0.2977659605207418,0.028757648268398738,0.028757648268398738
732,ConcHC,PctSilicicWs,-0.1872817652850895,-0.1872817652850895,0.17507836844168093,0.17507836844168093
733,Lignin,PctSilicicWs,-0.4120157907175611,-0.4120157907175611,0.001964095978081784,0.001964095978081784
734,Lipid,PctSilicicWs,-0.3654080640075013,-0.3654080640075013,0.0065873580684044815,0.0065873580684044815
735,Other,PctSilicicWs,-0.1735408434976592,-0.1735408434976592,0.20949047387391986,0.20949047387391986
736,Protein,PctSilicicWs,-0.42113434569964325,-0.42113434569964325,0.001518213725006273,0.001518213725006273
737,Tannin,PctSilicicWs,-0.0898532671907581,-0.0898532671907581,0.5181867076414327,0.5181867076414327
738,UnsatHC,PctSilicicWs,0.037561416283656876,0.037561416283656876,0.787425277918076,0.787425277918076
739,SumAllCompounds,PctSilicicWs,-0.37310707270550914,-0.37310707270550914,0.005457231739203405,0.005457231739203405
740,AminoSugar,PctWaterWs,0.1851281641790472,0.1851281641790472,0.1801821450370883,0.1801821450370883
741,Carb,PctWaterWs,0.13227540003245508,0.13227540003245508,0.34034900641187193,0.34034900641187193
742,ConcHC,PctWaterWs,0.17304626399071504,0.17304626399071504,0.21081189228143382,0.21081189228143382
743,Lignin,PctWaterWs,0.17559066085513672,0.17559066085513672,0.20407587223178253,0.20407587223178253
744,Lipid,PctWaterWs,0.1185252711116048,0.1185252711116048,0.3933188643773705,0.3933188643773705
745,Other,PctWaterWs,-0.05251388935849759,-0.05251388935849759,0.7060788083513951,0.7060788083513951
746,Protein,PctWaterWs,0.16459110314154088,0.16459110314154088,0.23431232635215288,0.23431232635215288
747,Tannin,PctWaterWs,0.1655390021749301,0.1655390021749301,0.2315915888369287,0.2315915888369287
748,UnsatHC,PctWaterWs,0.34259833691169184,0.34259833691169184,0.011215193410797306,0.011215193410797306
749,SumAllCompounds,PctWaterWs,0.20237744228733823,0.20237744228733823,0.14221271872737,0.14221271872737
750,AminoSugar,MineDensWs,0.3271286224407747,0.3271286224407747,0.015757329354406213,0.015757329354406213
751,Carb,MineDensWs,0.26333352424252654,0.26333352424252654,0.05436369547759468,0.05436369547759468
752,ConcHC,MineDensWs,0.1477554384131075,0.1477554384131075,0.2863169185307803,0.2863169185307803
753,Lignin,MineDensWs,0.3456459613665743,0.3456459613665743,0.010468039885888118,0.010468039885888118
754,Lipid,MineDensWs,0.3304948851448502,0.3304948851448502,0.014653880034857236,0.014653880034857236
755,Other,MineDensWs,0.12345493676038606,0.12345493676038606,0.37379554996010783,0.37379554996010783
756,Protein,MineDensWs,0.32088360318810144,0.32088360318810144,0.017992903957438636,0.017992903957438636
757,Tannin,MineDensWs,0.21755511067554015,0.21755511067554015,0.11404214083806004,0.11404214083806004
758,UnsatHC,MineDensWs,0.08511426309017833,0.08511426309017833,0.540579726557754,0.540579726557754
759,SumAllCompounds,MineDensWs,0.33714057166633116,0.33714057166633116,0.012668432775369626,0.012668432775369626
760,AminoSugar,NABD_DensWs,0.3306066678474452,0.3306066678474452,0.014618402294747637,0.014618402294747637
761,Carb,NABD_DensWs,0.2016348569192693,0.2016348569192693,0.1437132902156874,0.1437132902156874
762,ConcHC,NABD_DensWs,0.2617193927499988,0.2617193927499988,0.05591419837197753,0.05591419837197753
763,Lignin,NABD_DensWs,0.31035857118294286,0.31035857118294286,0.02237057403083767,0.02237057403083767
764,Lipid,NABD_DensWs,0.2620403114212749,0.2620403114212749,0.05560311571162865,0.05560311571162865
765,Other,NABD_DensWs,-0.05868237544819095,-0.05868237544819095,0.6733907319173901,0.6733907319173901
766,Protein,NABD_DensWs,0.3141429410668824,0.3141429410668824,0.020703014263928475,0.020703014263928475
767,Tannin,NABD_DensWs,0.29611759734622484,0.29611759734622484,0.029696746272670056,0.029696746272670056
768,UnsatHC,NABD_DensWs,0.1940763140293784,0.1940763140293784,0.15966359689279885,0.15966359689279885
769,SumAllCompounds,NABD_DensWs,0.3512146853730684,0.3512146853730684,0.009213386352501234,0.009213386352501234
770,AminoSugar,NABD_NIDStorM3Ws,0.30614619133704757,0.30614619133704757,0.024358651311926216,0.024358651311926216
771,Carb,NABD_NIDStorM3Ws,0.21364522455957755,0.21364522455957755,0.12085365303851245,0.12085365303851245
772,ConcHC,NABD_NIDStorM3Ws,0.16331072986038492,0.16331072986038492,0.2380221396252893,0.2380221396252893
773,Lignin,NABD_NIDStorM3Ws,0.28206480867599437,0.28206480867599437,0.03878985966329021,0.03878985966329021
774,Lipid,NABD_NIDStorM3Ws,0.22379944747996605,0.22379944747996605,0.10377737051486131,0.10377737051486131
775,Other,NABD_NIDStorM3Ws,0.08940024387119953,0.08940024387119953,0.5203070473954401,0.5203070473954401
776,Protein,NABD_NIDStorM3Ws,0.2561531139371063,0.2561531139371063,0.06153728992290808,0.06153728992290808
777,Tannin,NABD_NIDStorM3Ws,0.2280286727740669,0.2280286727740669,0.09724047070289378,0.09724047070289378
778,UnsatHC,NABD_NIDStorM3Ws,0.1046797698372684,0.1046797698372684,0.45126364065900937,0.45126364065900937
779,SumAllCompounds,NABD_NIDStorM3Ws,0.2930527331675037,0.2930527331675037,0.031510919064703435,0.031510919064703435
780,AminoSugar,NABD_NrmStorM3Ws,0.2626861294161271,0.2626861294161271,0.0549813346694069,0.0549813346694069
781,Carb,NABD_NrmStorM3Ws,0.17870839704376695,0.17870839704376695,0.19603112888156998,0.19603112888156998
782,ConcHC,NABD_NrmStorM3Ws,0.22454123072034562,0.22454123072034562,0.10260696185589167,0.10260696185589167
783,Lignin,NABD_NrmStorM3Ws,0.2692177891747612,0.2692177891747612,0.04900368598120397,0.04900368598120397
784,Lipid,NABD_NrmStorM3Ws,0.14169704718964515,0.14169704718964515,0.3067522541689158,0.3067522541689158
785,Other,NABD_NrmStorM3Ws,0.008693791028107651,0.008693791028107651,0.9502503961451922,0.9502503961451922
786,Protein,NABD_NrmStorM3Ws,0.21142631761736153,0.21142631761736153,0.12485433276560479,0.12485433276560479
787,Tannin,NABD_NrmStorM3Ws,0.2632347074837076,0.2632347074837076,0.05445760535336375,0.05445760535336375
788,UnsatHC,NABD_NrmStorM3Ws,0.184458635035405,0.184458635035405,0.1817904985863336,0.1817904985863336
789,SumAllCompounds,NABD_NrmStorM3Ws,0.29001979339148,0.29001979339148,0.033396108097895616,0.033396108097895616
790,AminoSugar,InorgNWetDep_2008Ws,0.15178607024955498,0.15178607024955498,0.2732277821549005,0.2732277821549005
791,Carb,InorgNWetDep_2008Ws,0.1303799682527776,0.1303799682527776,0.3473744125429707,0.3473744125429707
792,ConcHC,InorgNWetDep_2008Ws,-0.1268827857966145,-0.1268827857966145,0.3605697641300224,0.3605697641300224
793,Lignin,InorgNWetDep_2008Ws,0.2748009408243691,0.2748009408243691,0.044323940818042216,0.044323940818042216
794,Lipid,InorgNWetDep_2008Ws,0.13867749229268173,0.13867749229268173,0.3172790933186229,0.3172790933186229
795,Other,InorgNWetDep_2008Ws,0.15639167883459396,0.15639167883459396,0.2587652610370996,0.2587652610370996
796,Protein,InorgNWetDep_2008Ws,0.23091301024775557,0.23091301024775557,0.09296881720600306,0.09296881720600306
797,Tannin,InorgNWetDep_2008Ws,-0.22491848292291197,-0.22491848292291197,0.10201564533971261,0.10201564533971261
798,UnsatHC,InorgNWetDep_2008Ws,-0.058026599016058264,-0.058026599016058264,0.6768387878538128,0.6768387878538128
799,SumAllCompounds,InorgNWetDep_2008Ws,0.12260121303539163,0.12260121303539163,0.37713425979924353,0.37713425979924353
800,AminoSugar,NH4_2008Ws,0.09968950903208192,0.09968950903208192,0.47324226744411596,0.47324226744411596
801,Carb,NH4_2008Ws,0.07360528844936083,0.07360528844936083,0.596841188588175,0.596841188588175
802,ConcHC,NH4_2008Ws,-0.21667771884535403,-0.21667771884535403,0.11554452560419307,0.11554452560419307
803,Lignin,NH4_2008Ws,0.2330210672531711,0.2330210672531711,0.08994038894801867,0.08994038894801867
804,Lipid,NH4_2008Ws,0.11842261876789852,0.11842261876789852,0.39373167265071946,0.39373167265071946
805,Other,NH4_2008Ws,0.225630996020681,0.225630996020681,0.10090601726090395,0.10090601726090395
806,Protein,NH4_2008Ws,0.2009922600388081,0.2009922600388081,0.1450212975723812,0.1450212975723812
807,Tannin,NH4_2008Ws,-0.32371732317893864,-0.32371732317893864,0.01694714566814928,0.01694714566814928
808,UnsatHC,NH4_2008Ws,0.004397790666750617,0.004397790666750617,0.9748221600076942,0.9748221600076942
809,SumAllCompounds,NH4_2008Ws,0.05606947613306745,0.05606947613306745,0.6871682187492723,0.6871682187492723
810,AminoSugar,NO3_2008Ws,0.19119405456836522,0.19119405456836522,0.16607612871602517,0.16607612871602517
811,Carb,NO3_2008Ws,0.17873493571516522,0.17873493571516522,0.1959636335258666,0.1959636335258666
812,ConcHC,NO3_2008Ws,-0.0007493322852593458,-0.0007493322852593458,0.9957093180797505,0.9957093180797505
813,Lignin,NO3_2008Ws,0.2833309513799692,0.2833309513799692,0.03788620219056226,0.03788620219056226
814,Lipid,NO3_2008Ws,0.14210147959485311,0.14210147959485311,0.3053595735192778,0.3053595735192778
815,Other,NO3_2008Ws,0.05075556493659131,0.05075556493659131,0.7154969346775715,0.7154969346775715
816,Protein,NO3_2008Ws,0.23184359556542833,0.23184359556542833,0.09162229058598245,0.09162229058598245
817,Tannin,NO3_2008Ws,-0.07325627722524998,-0.07325627722524998,0.5985869747648787,0.5985869747648787
818,UnsatHC,NO3_2008Ws,-0.12408955133333861,-0.12408955133333861,0.3713252679348022,0.3713252679348022
819,SumAllCompounds,NO3_2008Ws,0.18353463809256496,0.18353463809256496,0.18402708367544596,0.18402708367544596
820,AminoSugar,SN_2008Ws,0.2954776124974048,0.2954776124974048,0.03006818897561668,0.03006818897561668
821,Carb,SN_2008Ws,0.28309193378411124,0.28309193378411124,0.03805544730676985,0.03805544730676985
822,ConcHC,SN_2008Ws,-0.00599407481306944,-0.00599407481306944,0.9656879986850547,0.9656879986850547
823,Lignin,SN_2008Ws,0.30445937796142025,0.30445937796142025,0.025195414711958998,0.025195414711958998
824,Lipid,SN_2008Ws,0.25369402795971235,0.25369402795971235,0.06416207541905461,0.06416207541905461
825,Other,SN_2008Ws,0.10625116797690251,0.10625116797690251,0.4444607046987985,0.4444607046987985
826,Protein,SN_2008Ws,0.33955611179273687,0.33955611179273687,0.012006424440635901,0.012006424440635901
827,Tannin,SN_2008Ws,-0.10963299951228737,-0.10963299951228737,0.43001448913410184,0.43001448913410184
828,UnsatHC,SN_2008Ws,-0.11593793220456608,-0.11593793220456608,0.40380112430834286,0.40380112430834286
829,SumAllCompounds,SN_2008Ws,0.220757963527381,0.220757963527381,0.10868428508335799,0.10868428508335799
830,AminoSugar,PctBl2006Ws,0.01946687929870725,0.01946687929870725,0.8888830479642778,0.8888830479642778
831,Carb,PctBl2006Ws,-0.04529481251406371,-0.04529481251406371,0.7450098293011091,0.7450098293011091
832,ConcHC,PctBl2006Ws,0.1807671737165718,0.1807671737165718,0.1908440789672613,0.1908440789672613
833,Lignin,PctBl2006Ws,0.080365873478038,0.080365873478038,0.5634779768641294,0.5634779768641294
834,Lipid,PctBl2006Ws,-0.01860523812166563,-0.01860523812166563,0.893772324266974,0.893772324266974
835,Other,PctBl2006Ws,-0.16356914652817187,-0.16356914652817187,0.23727016735144504,0.23727016735144504
836,Protein,PctBl2006Ws,0.004790348210721324,0.004790348210721324,0.9725755486814185,0.9725755486814185
837,Tannin,PctBl2006Ws,0.135411417021114,0.135411417021114,0.3289210507427745,0.3289210507427745
838,UnsatHC,PctBl2006Ws,0.11238169902768107,0.11238169902768107,0.41847049867317576,0.41847049867317576
839,SumAllCompounds,PctBl2006Ws,0.0974952630695568,0.0974952630695568,0.4830842379940109,0.4830842379940109
840,AminoSugar,PctConif2006Ws,-0.4181461261805207,-0.4181461261805207,0.0016531867798415336,0.0016531867798415336
841,Carb,PctConif2006Ws,-0.4076510060632033,-0.4076510060632033,0.002216186956750232,0.002216186956750232
842,ConcHC,PctConif2006Ws,-0.173199522928485,-0.173199522928485,0.21040179047645147,0.21040179047645147
843,Lignin,PctConif2006Ws,-0.44555919591947296,-0.44555919591947296,0.0007346488891273931,0.0007346488891273931
844,Lipid,PctConif2006Ws,-0.28808827984700186,-0.28808827984700186,0.03464480489583044,0.03464480489583044
845,Other,PctConif2006Ws,0.07313321372050587,0.07313321372050587,0.5992030855362336,0.5992030855362336
846,Protein,PctConif2006Ws,-0.426321664713856,-0.426321664713856,0.001307136010670597,0.001307136010670597
847,Tannin,PctConif2006Ws,-0.028215121291920373,-0.028215121291920373,0.8395049563944221,0.8395049563944221
848,UnsatHC,PctConif2006Ws,0.13262025576270017,0.13262025576270017,0.33908037209953856,0.33908037209953856
849,SumAllCompounds,PctConif2006Ws,-0.37575785336474893,-0.37575785336474893,0.005109520785020158,0.005109520785020158
850,AminoSugar,PctCrop2006Ws,0.23489568411286424,0.23489568411286424,0.0873125764233782,0.0873125764233782
851,Carb,PctCrop2006Ws,0.28397899086024087,0.28397899086024087,0.03743045850952144,0.03743045850952144
852,ConcHC,PctCrop2006Ws,-0.05156586321311198,-0.05156586321311198,0.7111514043628125,0.7111514043628125
853,Lignin,PctCrop2006Ws,0.2953057900692768,0.2953057900692768,0.03016857089013116,0.03016857089013116
854,Lipid,PctCrop2006Ws,0.21358041312293755,0.21358041312293755,0.12096910998690472,0.12096910998690472
855,Other,PctCrop2006Ws,0.107483302752742,0.107483302752742,0.4391665046446378,0.4391665046446378
856,Protein,PctCrop2006Ws,0.30088543672406765,0.30088543672406765,0.027048313877527555,0.027048313877527555
857,Tannin,PctCrop2006Ws,-0.07047653737346388,-0.07047653737346388,0.6125709801554734,0.6125709801554734
858,UnsatHC,PctCrop2006Ws,-0.17469987012087607,-0.17469987012087607,0.20641662556808704,0.20641662556808704
859,SumAllCompounds,PctCrop2006Ws,0.20267951104180462,0.20267951104180462,0.1416056698786329,0.1416056698786329
860,AminoSugar,PctDecid2006Ws,0.19451373040777148,0.19451373040777148,0.1587065332210567,0.1587065332210567
861,Carb,PctDecid2006Ws,0.13094221121084468,0.13094221121084468,0.3452811822429892,0.3452811822429892
862,ConcHC,PctDecid2006Ws,0.14436786862299253,0.14436786862299253,0.29763062987708044,0.29763062987708044
863,Lignin,PctDecid2006Ws,0.12121332514538302,0.12121332514538302,0.382599904581737,0.382599904581737
864,Lipid,PctDecid2006Ws,0.1407874782334322,0.1407874782334322,0.30989929406815786,0.30989929406815786
865,Other,PctDecid2006Ws,-0.009112107350812443,-0.009112107350812443,0.9478598455202177,0.9478598455202177
866,Protein,PctDecid2006Ws,0.1468277802483132,0.1468277802483132,0.28938665276246833,0.28938665276246833
867,Tannin,PctDecid2006Ws,0.15386560808616692,0.15386560808616692,0.26663252995498377,0.26663252995498377
868,UnsatHC,PctDecid2006Ws,-0.12323499139037705,-0.12323499139037705,0.37465400111051694,0.37465400111051694
869,SumAllCompounds,PctDecid2006Ws,0.16278740369605113,0.16278740369605113,0.2395499776441472,0.2395499776441472
870,AminoSugar,PctGrs2006Ws,-0.14300934554218442,-0.14300934554218442,0.30224815084483075,0.30224815084483075
871,Carb,PctGrs2006Ws,-0.13092882655410895,-0.13092882655410895,0.3453309224123608,0.3453309224123608
872,ConcHC,PctGrs2006Ws,-0.05728748018169124,-0.05728748018169124,0.6807329509206124,0.6807329509206124
873,Lignin,PctGrs2006Ws,0.030834674805146633,0.030834674805146633,0.8248289961806247,0.8248289961806247
874,Lipid,PctGrs2006Ws,-0.17040998525220014,-0.17040998525220014,0.21795426373526253,0.21795426373526253
875,Other,PctGrs2006Ws,-0.04454007925841177,-0.04454007925841177,0.7491186693659525,0.7491186693659525
876,Protein,PctGrs2006Ws,-0.11556313888150953,-0.11556313888150953,0.4053328939001632,0.4053328939001632
877,Tannin,PctGrs2006Ws,-0.1327712192233791,-0.1327712192233791,0.3385259450343393,0.3385259450343393
878,UnsatHC,PctGrs2006Ws,0.08108980255432169,0.08108980255432169,0.559957830029392,0.559957830029392
879,SumAllCompounds,PctGrs2006Ws,-0.06483138241546837,-0.06483138241546837,0.6413912702392548,0.6413912702392548
880,AminoSugar,PctHay2006Ws,0.13015722759292128,0.13015722759292128,0.34820583876395206,0.34820583876395206
881,Carb,PctHay2006Ws,0.1291849451943752,0.1291849451943752,0.35184944803585455,0.35184944803585455
882,ConcHC,PctHay2006Ws,-0.21830968148449365,-0.21830968148449365,0.1127620475219473,0.1127620475219473
883,Lignin,PctHay2006Ws,-0.064775192857336,-0.064775192857336,0.6416808834658129,0.6416808834658129
884,Lipid,PctHay2006Ws,0.09936857081980063,0.09936857081980063,0.4746750677920391,0.4746750677920391
885,Other,PctHay2006Ws,-0.04762688356089092,-0.04762688356089092,0.7323587051120732,0.7323587051120732
886,Protein,PctHay2006Ws,0.17756154581272113,0.17756154581272113,0.19896371257008905,0.19896371257008905
887,Tannin,PctHay2006Ws,-0.3493387417228857,-0.3493387417228857,0.009620649103922112,0.009620649103922112
888,UnsatHC,PctHay2006Ws,-0.14619634797189016,-0.14619634797189016,0.29148840295503886,0.29148840295503886
889,SumAllCompounds,PctHay2006Ws,-0.09214699149306599,-0.09214699149306599,0.5075180977459381,0.5075180977459381
890,AminoSugar,PctHbWet2006Ws,0.0242995750205201,0.0242995750205201,0.8615415607831275,0.8615415607831275
891,Carb,PctHbWet2006Ws,0.021644419902434344,0.021644419902434344,0.8765455418006485,0.8765455418006485
892,ConcHC,PctHbWet2006Ws,0.19148165850584162,0.19148165850584162,0.16542794192944826,0.16542794192944826
893,Lignin,PctHbWet2006Ws,0.13863864123411088,0.13863864123411088,0.317416017361459,0.317416017361459
894,Lipid,PctHbWet2006Ws,-0.11392499345066899,-0.11392499345066899,0.41206740187735885,0.41206740187735885
895,Other,PctHbWet2006Ws,-0.08148448227713204,-0.08148448227713204,0.558043047493141,0.558043047493141
896,Protein,PctHbWet2006Ws,-0.009616438115152308,-0.009616438115152308,0.9449783561615799,0.9449783561615799
897,Tannin,PctHbWet2006Ws,0.1424055153061217,0.1424055153061217,0.3043152986794084,0.3043152986794084
898,UnsatHC,PctHbWet2006Ws,-0.03733463734553781,-0.03733463734553781,0.7886790541217346,0.7886790541217346
899,SumAllCompounds,PctHbWet2006Ws,0.12332667187006557,0.12332667187006557,0.3742960266620975,0.3742960266620975
900,AminoSugar,PctIce2006Ws,-0.16018414465413885,-0.16018414465413885,0.24724981122216574,0.24724981122216574
901,Carb,PctIce2006Ws,-0.16095787251771174,-0.16095787251771174,0.24494394374600226,0.24494394374600226
902,ConcHC,PctIce2006Ws,-0.06749725978232857,-0.06749725978232857,0.6277122757313371,0.6277122757313371
903,Lignin,PctIce2006Ws,-0.2401032711555562,-0.2401032711555562,0.08032754611777713,0.08032754611777713
904,Lipid,PctIce2006Ws,-0.25491931974372023,-0.25491931974372023,0.06284322200208485,0.06284322200208485
905,Other,PctIce2006Ws,-0.16235427370301497,-0.16235427370301497,0.240819556987547,0.240819556987547
906,Protein,PctIce2006Ws,-0.22773028049566718,-0.22773028049566718,0.09769093725218841,0.09769093725218841
907,Tannin,PctIce2006Ws,-0.022172949610377805,-0.022172949610377805,0.8735552719458373,0.8735552719458373
908,UnsatHC,PctIce2006Ws,-0.1788002729868545,-0.1788002729868545,0.19579753280283546,0.19579753280283546
909,SumAllCompounds,PctIce2006Ws,-0.20039084462806453,-0.20039084462806453,0.14625348069675873,0.14625348069675873
910,AminoSugar,PctMxFst2006Ws,0.09459696602696144,0.09459696602696144,0.49624770003202145,0.49624770003202145
911,Carb,PctMxFst2006Ws,0.02279698692797356,0.02279698692797356,0.8700269066704629,0.8700269066704629
912,ConcHC,PctMxFst2006Ws,0.20864338091331644,0.20864338091331644,0.13001269008361893,0.13001269008361893
913,Lignin,PctMxFst2006Ws,0.13898149254817002,0.13898149254817002,0.31620899373344713,0.31620899373344713
914,Lipid,PctMxFst2006Ws,0.08095746099159883,0.08095746099159883,0.5606005746380117,0.5606005746380117
915,Other,PctMxFst2006Ws,0.146923776950498,0.146923776950498,0.28906799349728585,0.28906799349728585
916,Protein,PctMxFst2006Ws,0.07091999057590355,0.07091999057590355,0.6103307236779265,0.6103307236779265
917,Tannin,PctMxFst2006Ws,0.25061751541690447,0.25061751541690447,0.06757142006106112,0.06757142006106112
918,UnsatHC,PctMxFst2006Ws,0.12152042137443443,0.12152042137443443,0.3813864856804503,0.3813864856804503
919,SumAllCompounds,PctMxFst2006Ws,0.1789557851019416,0.1789557851019416,0.1954025921742345,0.1954025921742345
920,AminoSugar,PctOw2006Ws,0.3861864882228663,0.3861864882228663,0.00392298403349276,0.00392298403349276
921,Carb,PctOw2006Ws,0.26316403624792006,0.26316403624792006,0.05452484784811458,0.05452484784811458
922,ConcHC,PctOw2006Ws,0.26794216789290043,0.26794216789290043,0.050127507713616765,0.050127507713616765
923,Lignin,PctOw2006Ws,0.33267734147447214,0.33267734147447214,0.01397437704271217,0.01397437704271217
924,Lipid,PctOw2006Ws,0.2407089927420701,0.2407089927420701,0.07954454657100535,0.07954454657100535
925,Other,PctOw2006Ws,0.01272104503478675,0.01272104503478675,0.927256981034579,0.927256981034579
926,Protein,PctOw2006Ws,0.31210658690142173,0.31210658690142173,0.02158674718338162,0.02158674718338162
927,Tannin,PctOw2006Ws,0.3074843446013832,0.3074843446013832,0.02371158825440441,0.02371158825440441
928,UnsatHC,PctOw2006Ws,0.18129109376579816,0.18129109376579816,0.18953987452151794,0.18953987452151794
929,SumAllCompounds,PctOw2006Ws,0.3702179664651177,0.3702179664651177,0.005859654016765855,0.005859654016765855
930,AminoSugar,PctShrb2006Ws,-0.240390106918146,-0.240390106918146,0.07995600720863016,0.07995600720863016
931,Carb,PctShrb2006Ws,-0.18507539454819846,-0.18507539454819846,0.18030853525366825,0.18030853525366825
932,ConcHC,PctShrb2006Ws,0.008548878583052309,0.008548878583052309,0.951078629169717,0.951078629169717
933,Lignin,PctShrb2006Ws,-0.07896101766799699,-0.07896101766799699,0.570338561896252,0.570338561896252
934,Lipid,PctShrb2006Ws,-0.28933274607109666,-0.28933274607109666,0.03383592098837045,0.03383592098837045
935,Other,PctShrb2006Ws,-0.16286635133045974,-0.16286635133045974,0.23931906299337669,0.23931906299337669
936,Protein,PctShrb2006Ws,-0.29198902739279675,-0.29198902739279675,0.032161736525295026,0.032161736525295026
937,Tannin,PctShrb2006Ws,0.036151391127009935,0.036151391127009935,0.7952293357307272,0.7952293357307272
938,UnsatHC,PctShrb2006Ws,0.14482358444860322,0.14482358444860322,0.2960919920148293,0.2960919920148293
939,SumAllCompounds,PctShrb2006Ws,-0.11555771569873677,-0.11555771569873677,0.4053550830059444,0.4053550830059444
940,AminoSugar,PctUrbHi2006Ws,0.4448198664546739,0.4448198664546739,0.0007515702379481519,0.0007515702379481519
941,Carb,PctUrbHi2006Ws,0.46071639531535824,0.46071639531535824,0.00045535203564539014,0.00045535203564539014
942,ConcHC,PctUrbHi2006Ws,0.12081559941679322,0.12081559941679322,0.3841748342981267,0.3841748342981267
943,Lignin,PctUrbHi2006Ws,0.23136568850333597,0.23136568850333597,0.0923118933178586,0.0923118933178586
944,Lipid,PctUrbHi2006Ws,0.5264236518328197,0.5264236518328197,4.3375068673318745e-05,4.3375068673318745e-05
945,Other,PctUrbHi2006Ws,0.08317567688197088,0.08317567688197088,0.54987343680079,0.54987343680079
946,Protein,PctUrbHi2006Ws,0.49407858770018626,0.49407858770018626,0.0001464781194302868,0.0001464781194302868
947,Tannin,PctUrbHi2006Ws,-0.0038202847476185653,-0.0038202847476185653,0.9781275805876828,0.9781275805876828
948,UnsatHC,PctUrbHi2006Ws,-0.08280202248564882,-0.08280202248564882,0.551673505006625,0.551673505006625
949,SumAllCompounds,PctUrbHi2006Ws,0.28770406336259796,0.28770406336259796,0.03489775491034626,0.03489775491034626
950,AminoSugar,PctUrbLo2006Ws,0.4287210478720385,0.4287210478720385,0.0012187134340886268,0.0012187134340886268
951,Carb,PctUrbLo2006Ws,0.4000933520549588,0.4000933520549588,0.002721348857297993,0.002721348857297993
952,ConcHC,PctUrbLo2006Ws,0.12022483193286476,0.12022483193286476,0.38652127364867234,0.38652127364867234
953,Lignin,PctUrbLo2006Ws,0.2701377596612364,0.2701377596612364,0.04820600183868517,0.04820600183868517
954,Lipid,PctUrbLo2006Ws,0.5004025079118679,0.5004025079118679,0.00011656612945951981,0.00011656612945951981
955,Other,PctUrbLo2006Ws,0.04080858895210157,0.04080858895210157,0.7695329629024825,0.7695329629024825
956,Protein,PctUrbLo2006Ws,0.49187372759536513,0.49187372759536513,0.00015845517416016453,0.00015845517416016453
957,Tannin,PctUrbLo2006Ws,0.008286065733812806,0.008286065733812806,0.9525808408241225,0.9525808408241225
958,UnsatHC,PctUrbLo2006Ws,-0.08712169299237177,-0.08712169299237177,0.5310370468063834,0.5310370468063834
959,SumAllCompounds,PctUrbLo2006Ws,0.3027684371908718,0.3027684371908718,0.026058334046817865,0.026058334046817865
960,AminoSugar,PctUrbMd2006Ws,0.3539894593410662,0.3539894593410662,0.008638394605446477,0.008638394605446477
961,Carb,PctUrbMd2006Ws,0.3134595050627643,0.3134595050627643,0.02099613314064669,0.02099613314064669
962,ConcHC,PctUrbMd2006Ws,0.10689486306879593,0.10689486306879593,0.4416904961904361,0.4416904961904361
963,Lignin,PctUrbMd2006Ws,0.2186073680277242,0.2186073680277242,0.1122600717495306,0.1122600717495306
964,Lipid,PctUrbMd2006Ws,0.3897134935972465,0.3897134935972465,0.0035807071076540443,0.0035807071076540443
965,Other,PctUrbMd2006Ws,-0.005572229548767541,-0.005572229548767541,0.9681014791951534,0.9681014791951534
966,Protein,PctUrbMd2006Ws,0.4040002726041337,0.4040002726041337,0.0024487230600574663,0.0024487230600574663
967,Tannin,PctUrbMd2006Ws,-0.005567775635968038,-0.005567775635968038,0.9681269626768547,0.9681269626768547
968,UnsatHC,PctUrbMd2006Ws,-0.11744358757943249,-0.11744358757943249,0.39768155036024677,0.39768155036024677
969,SumAllCompounds,PctUrbMd2006Ws,0.24405273882835177,0.24405273882835177,0.07532999992364958,0.07532999992364958
970,AminoSugar,PctUrbOp2006Ws,0.5068603315135835,0.5068603315135835,9.188553270714896e-05,9.188553270714896e-05
971,Carb,PctUrbOp2006Ws,0.4772553609417418,0.4772553609417418,0.000263299972358825,0.000263299972358825
972,ConcHC,PctUrbOp2006Ws,0.14135291905351183,0.14135291905351183,0.307940485860643,0.307940485860643
