,Compound_Name,HYDROSHEDS_Features,Pearsons_Correlation,Spearsman_Correlation,Pearsons_Correlation_pvalue,Spearsman_Correlation_pvalue
46,Protein,DIST_MAIN,-0.2579981894869544,-0.2579981894869544,0.059625121549966575,0.059625121549966575
47,Tannin,DIST_MAIN,-0.04989337507778869,-0.04989337507778869,0.7201305983863441,0.7201305983863441
48,UnsatHC,DIST_MAIN,0.1152975952342405,0.1152975952342405,0.4064202005573262,0.4064202005573262
49,SumAllCompounds,DIST_MAIN,-0.2170593035060418,-0.2170593035060418,0.11488928092764936,0.11488928092764936
50,AminoSugar,SUB_AREA,-0.030123844645424794,-0.030123844645424794,0.8288057462681325,0.8288057462681325
51,Carb,SUB_AREA,-0.11930568644985325,-0.11930568644985325,0.3901888173179212,0.3901888173179212
52,ConcHC,SUB_AREA,-0.2438192179933663,-0.2438192179933663,0.07561846595376223,0.07561846595376223
53,Lignin,SUB_AREA,0.018295854283791338,0.018295854283791338,0.8955288508379111,0.8955288508379111
54,Lipid,SUB_AREA,0.0714604411044358,0.0714604411044358,0.6076052366176456,0.6076052366176456
55,Other,SUB_AREA,0.30756287461573084,0.30756287461573084,0.023674069157880534,0.023674069157880534
56,Protein,SUB_AREA,0.005194238305876236,0.005194238305876236,0.9702643016743022,0.9702643016743022
57,Tannin,SUB_AREA,-0.2332500340286911,-0.2332500340286911,0.08961615233816048,0.08961615233816048
58,UnsatHC,SUB_AREA,0.09761815646919918,0.09761815646919918,0.48253018067956677,0.48253018067956677
59,SumAllCompounds,SUB_AREA,-0.08280973038427501,-0.08280973038427501,0.551636344075126,0.551636344075126
60,AminoSugar,UP_AREA,-0.06628304546728121,-0.06628304546728121,0.6339275484275531,0.6339275484275531
61,Carb,UP_AREA,-0.10208492132642644,-0.10208492132642644,0.46262148388419744,0.46262148388419744
62,ConcHC,UP_AREA,0.022903172400517882,0.022903172400517882,0.8694267721497295,0.8694267721497295
63,Lignin,UP_AREA,-0.07652903387502795,-0.07652903387502795,0.5823055981370984,0.5823055981370984
64,Lipid,UP_AREA,-0.024577576653237128,-0.024577576653237128,0.8599733127378261,0.8599733127378261
65,Other,UP_AREA,0.05172911316718504,0.05172911316718504,0.7102770114142938,0.7102770114142938
66,Protein,UP_AREA,-0.08993155848711731,-0.08993155848711731,0.5178207115111095,0.5178207115111095
67,Tannin,UP_AREA,0.040688218942512754,0.040688218942512754,0.7701941574919519,0.7701941574919519
68,UnsatHC,UP_AREA,0.0018863090179855055,0.0018863090179855055,0.9891992510532222,0.9891992510532222
69,SumAllCompounds,UP_AREA,-0.04863536872026578,-0.04863536872026578,0.7269093990820729,0.7269093990820729
70,AminoSugar,PFAF_ID,-0.06211588658802065,-0.06211588658802065,0.6554474092242898,0.6554474092242898
71,Carb,PFAF_ID,0.13435717450522955,0.13435717450522955,0.33273556176716385,0.33273556176716385
72,ConcHC,PFAF_ID,-0.10892107601162465,-0.10892107601162465,0.4330334245812182,0.4330334245812182
73,Lignin,PFAF_ID,-0.027315708162132607,-0.027315708162132607,0.8445566739268764,0.8445566739268764
74,Lipid,PFAF_ID,-0.13001047579258504,-0.13001047579258504,0.34875429109804806,0.34875429109804806
75,Other,PFAF_ID,-0.1868758404937408,-0.1868758404937408,0.17603226119743443,0.17603226119743443
76,Protein,PFAF_ID,-0.047741203548697875,-0.047741203548697875,0.7317403174228765,0.7317403174228765
77,Tannin,PFAF_ID,-0.11983661461321478,-0.11983661461321478,0.3880678269972848,0.3880678269972848
78,UnsatHC,PFAF_ID,0.05113189166219474,0.05113189166219474,0.7134776176175486,0.7134776176175486
79,SumAllCompounds,PFAF_ID,-0.0702077423557688,-0.0702077423557688,0.6139306056965042,0.6139306056965042
80,AminoSugar,ENDO,0.21360449979812524,0.21360449979812524,0.1209261915160022,0.1209261915160022
81,Carb,ENDO,0.187304009532615,0.187304009532615,0.1750262045727209,0.1750262045727209
82,ConcHC,ENDO,-0.07355638270101465,-0.07355638270101465,0.5970856840691828,0.5970856840691828
83,Lignin,ENDO,0.17095861309379343,0.17095861309379343,0.2164541509586586,0.2164541509586586
84,Lipid,ENDO,0.17106336824720847,0.17106336824720847,0.21616854128791163,0.21616854128791163
85,Other,ENDO,0.01689726182076589,0.01689726182076589,0.9034754437477759,0.9034754437477759
86,Protein,ENDO,0.2490971812055415,0.2490971812055415,0.06930884301692586,0.06930884301692586
87,Tannin,ENDO,-0.18761347260118308,-0.18761347260118308,0.174301665872312,0.174301665872312
88,UnsatHC,ENDO,-0.11770605725526018,-0.11770605725526018,0.3966203545550522,0.3966203545550522
89,SumAllCompounds,ENDO,0.10097026161896547,0.10097026161896547,0.4675475332663745,0.4675475332663745
90,AminoSugar,COAST,0.29539266422091104,0.29539266422091104,0.03011778248395418,0.03011778248395418
91,Carb,COAST,0.18228781910354297,0.18228781910354297,0.18707633481521863,0.18707633481521863
92,ConcHC,COAST,0.26467488726482535,0.26467488726482535,0.05310186483170535,0.05310186483170535
93,Lignin,COAST,0.28856251113928816,0.28856251113928816,0.03433469132717512,0.03433469132717512
94,Lipid,COAST,0.24663781067897755,0.24663781067897755,0.07219460901073568,0.07219460901073568
95,Other,COAST,0.173299707504199,0.173299707504199,0.21013401214590055,0.21013401214590055
96,Protein,COAST,0.2722206383616673,0.2722206383616673,0.046439076443027014,0.046439076443027014
97,Tannin,COAST,0.2819916402670543,0.2819916402670543,0.038842619263292515,0.038842619263292515
98,UnsatHC,COAST,0.2763796032133214,0.2763796032133214,0.043069248716321,0.043069248716321
99,SumAllCompounds,COAST,0.329975302950585,0.329975302950585,0.014819754382594738,0.014819754382594738
100,AminoSugar,dis_m3_pmn,0.32469662933971993,0.32469662933971993,0.016597992260691453,0.016597992260691453
101,Carb,dis_m3_pmn,0.21532718041648358,0.21532718041648358,0.11788655357686384,0.11788655357686384
102,ConcHC,dis_m3_pmn,0.2656361923191915,0.2656361923191915,0.05221225177462633,0.05221225177462633
103,Lignin,dis_m3_pmn,0.3200327688165184,0.3200327688165184,0.01831741028890097,0.01831741028890097
104,Lipid,dis_m3_pmn,0.2682604249705767,0.2682604249705767,0.049845178799777304,0.049845178799777304
105,Other,dis_m3_pmn,0.12505911500105005,0.12505911500105005,0.3675702146866997,0.3675702146866997
106,Protein,dis_m3_pmn,0.30802802807940366,0.30802802807940366,0.023452857596937084,0.023452857596937084
107,Tannin,dis_m3_pmn,0.25126970860247094,0.25126970860247094,0.06683684323574156,0.06683684323574156
108,UnsatHC,dis_m3_pmn,0.27955423336463964,0.27955423336463964,0.040634273300537094,0.040634273300537094
109,SumAllCompounds,dis_m3_pmn,0.34897054664383986,0.34897054664383986,0.009702386585300697,0.009702386585300697
110,AminoSugar,dis_m3_pmx,0.31306121677900123,0.31306121677900123,0.021168568332347596,0.021168568332347596
111,Carb,dis_m3_pmx,0.1930728796946168,0.1930728796946168,0.16187510157249557,0.16187510157249557
112,ConcHC,dis_m3_pmx,0.25539612533288775,0.25539612533288775,0.062335926155267826,0.062335926155267826
113,Lignin,dis_m3_pmx,0.29616660356270735,0.29616660356270735,0.029668461984564784,0.029668461984564784
114,Lipid,dis_m3_pmx,0.2688498896610718,0.2688498896610718,0.04932567818823778,0.04932567818823778
115,Other,dis_m3_pmx,0.16868495091980076,0.16868495091980076,0.22271823882790392,0.22271823882790392
116,Protein,dis_m3_pmx,0.2924084445097074,0.2924084445097074,0.03190379764617304,0.03190379764617304
117,Tannin,dis_m3_pmx,0.2706274008357927,0.2706274008357927,0.04778578292274593,0.04778578292274593
118,UnsatHC,dis_m3_pmx,0.267049777618177,0.267049777618177,0.050926101547724284,0.050926101547724284
119,SumAllCompounds,dis_m3_pmx,0.3355596771986556,0.3355596771986556,0.013118473424653106,0.013118473424653106
120,AminoSugar,run_mm_syr,0.1601476608995958,0.1601476608995958,0.24735890335777988,0.24735890335777988
121,Carb,run_mm_syr,0.1259034807380698,0.1259034807380698,0.3643188254404536,0.3643188254404536
122,ConcHC,run_mm_syr,0.03991758701397102,0.03991758701397102,0.7744310768469505,0.7744310768469505
123,Lignin,run_mm_syr,-0.12991546477765706,-0.12991546477765706,0.349109657675118,0.349109657675118
124,Lipid,run_mm_syr,0.275766803023327,0.275766803023327,0.0435527859562946,0.0435527859562946
125,Other,run_mm_syr,0.288395035028786,0.288395035028786,0.03444394476121214,0.03444394476121214
126,Protein,run_mm_syr,0.12095297531562063,0.12095297531562063,0.3836304130839687,0.3836304130839687
127,Tannin,run_mm_syr,0.10581465747620508,0.10581465747620508,0.4463447356705008,0.4463447356705008
128,UnsatHC,run_mm_syr,-0.21610096379752555,-0.21610096379752555,0.11654031903213621,0.11654031903213621
129,SumAllCompounds,run_mm_syr,0.016549823918780952,0.016549823918780952,0.9054510209955782,0.9054510209955782
130,AminoSugar,inu_pc_smn,0.2501125658446651,0.2501125658446651,0.06814457075050129,0.06814457075050129
131,Carb,inu_pc_smn,0.14255243657599198,0.14255243657599198,0.30381149258530904,0.30381149258530904
132,ConcHC,inu_pc_smn,0.13472146760329318,0.13472146760329318,0.33141433558367084,0.33141433558367084
133,Lignin,inu_pc_smn,0.15098063797718111,0.15098063797718111,0.27581105530428124,0.27581105530428124
134,Lipid,inu_pc_smn,0.24723347945736734,0.24723347945736734,0.0714870498575331,0.0714870498575331
135,Other,inu_pc_smn,0.12839108807386213,0.12839108807386213,0.35484172582324164,0.35484172582324164
136,Protein,inu_pc_smn,0.2177333738289634,0.2177333738289634,0.11373872859621012,0.11373872859621012
137,Tannin,inu_pc_smn,0.16671631567940107,0.16671631567940107,0.22824279717052193,0.22824279717052193
138,UnsatHC,inu_pc_smn,-0.09053330710721018,-0.09053330710721018,0.5150119975864693,0.5150119975864693
139,SumAllCompounds,inu_pc_smn,0.2001071852124181,0.2001071852124181,0.14683733533569868,0.14683733533569868
140,AminoSugar,inu_pc_umn,-0.021485163456085202,-0.021485163456085202,0.8774469066571343,0.8774469066571343
141,Carb,inu_pc_umn,-0.06320353989553483,-0.06320353989553483,0.6498028373031173,0.6498028373031173
142,ConcHC,inu_pc_umn,0.053015366198467646,0.053015366198467646,0.7034006614999471,0.7034006614999471
143,Lignin,inu_pc_umn,-0.031139941284482688,-0.031139941284482688,0.8231225108722902,0.8231225108722902
144,Lipid,inu_pc_umn,-0.004353356895936574,-0.004353356895936574,0.9750764675280964,0.9750764675280964
145,Other,inu_pc_umn,0.043071368415074765,0.043071368415074765,0.7571342276453428,0.7571342276453428
146,Protein,inu_pc_umn,-0.04966806505312877,-0.04966806505312877,0.7213431357837112,0.7213431357837112
147,Tannin,inu_pc_umn,0.06714932071362167,0.06714932071362167,0.6294906983609435,0.6294906983609435
148,UnsatHC,inu_pc_umn,-0.020258357112047935,-0.020258357112047935,0.8843955138210682,0.8843955138210682
149,SumAllCompounds,inu_pc_umn,-0.004346954133154376,-0.004346954133154376,0.9751131126233084,0.9751131126233084
150,AminoSugar,inu_pc_smx,0.3053891355228168,0.3053891355228168,0.024731259822026286,0.024731259822026286
151,Carb,inu_pc_smx,0.20918463452777594,0.20918463452777594,0.12899706678336165,0.12899706678336165
152,ConcHC,inu_pc_smx,0.2022394940037699,0.2022394940037699,0.14249058921214025,0.14249058921214025
153,Lignin,inu_pc_smx,0.27704378261522716,0.27704378261522716,0.04255015281215739,0.04255015281215739
154,Lipid,inu_pc_smx,0.24079589750315533,0.24079589750315533,0.07943270299765992,0.07943270299765992
155,Other,inu_pc_smx,0.0937247061882277,0.0937247061882277,0.5002453601620513,0.5002453601620513
156,Protein,inu_pc_smx,0.2901666962295242,0.2901666962295242,0.033302687118644085,0.033302687118644085
157,Tannin,inu_pc_smx,0.20186720799387264,0.20186720799387264,0.14324250763947186,0.14324250763947186
158,UnsatHC,inu_pc_smx,-0.10140592111504336,-0.10140592111504336,0.46561885802406944,0.46561885802406944
159,SumAllCompounds,inu_pc_smx,0.297044749546482,0.297044749546482,0.029165433187359917,0.029165433187359917
160,AminoSugar,inu_pc_umx,0.051241512727710915,0.051241512727710915,0.7128897717838703,0.7128897717838703
161,Carb,inu_pc_umx,0.015455662064745914,0.015455662064745914,0.911676225363619,0.911676225363619
162,ConcHC,inu_pc_umx,0.11546685890131671,0.11546685890131671,0.40572693095511436,0.40572693095511436
163,Lignin,inu_pc_umx,0.06288818199450776,0.06288818199450776,0.651437453975191,0.651437453975191
164,Lipid,inu_pc_umx,0.03080750571878555,0.03080750571878555,0.8249809145188711,0.8249809145188711
165,Other,inu_pc_umx,0.023472429094383025,0.023472429094383025,0.8662107244926711,0.8662107244926711
166,Protein,inu_pc_umx,0.03184485469896388,0.03184485469896388,0.8191850532477064,0.8191850532477064
167,Tannin,inu_pc_umx,0.1072771548521177,0.1072771548521177,0.44004981738050475,0.44004981738050475
168,UnsatHC,inu_pc_umx,-0.05788927140603297,-0.05788927140603297,0.6775616894033081,0.6775616894033081
169,SumAllCompounds,inu_pc_umx,0.0825407670470694,0.0825407670470694,0.5529337621778333,0.5529337621778333
170,AminoSugar,inu_pc_slt,0.30793803316124857,0.30793803316124857,0.02349551979935425,0.02349551979935425
171,Carb,inu_pc_slt,0.1819298258614838,0.1819298258614838,0.18795850701582456,0.18795850701582456
172,ConcHC,inu_pc_slt,0.251675479853021,0.251675479853021,0.06638304608038582,0.06638304608038582
173,Lignin,inu_pc_slt,0.3233081350463335,0.3233081350463335,0.01709487662454861,0.01709487662454861
174,Lipid,inu_pc_slt,0.20876923873709555,0.20876923873709555,0.1297759910736399,0.1297759910736399
175,Other,inu_pc_slt,0.06580955765800023,0.06580955765800023,0.6363580611554566,0.6363580611554566
176,Protein,inu_pc_slt,0.28274105026957475,0.28274105026957475,0.03830503336264937,0.03830503336264937
177,Tannin,inu_pc_slt,0.2639483748230692,0.2639483748230692,0.0537823190065914,0.0537823190065914
178,UnsatHC,inu_pc_slt,-0.041705692053061044,-0.041705692053061044,0.7646103127419698,0.7646103127419698
179,SumAllCompounds,inu_pc_slt,0.33699236508028535,0.33699236508028535,0.012710052205157168,0.012710052205157168
180,AminoSugar,inu_pc_ult,0.04046267069879609,0.04046267069879609,0.7714335343557616,0.7714335343557616
181,Carb,inu_pc_ult,0.011973114458207847,0.011973114458207847,0.9315233593007213,0.9315233593007213
182,ConcHC,inu_pc_ult,0.15718606253285017,0.15718606253285017,0.2563238261464337,0.2563238261464337
183,Lignin,inu_pc_ult,0.09206313936016064,0.09206313936016064,0.5079061304949979,0.5079061304949979
184,Lipid,inu_pc_ult,-0.0031129611295059208,-0.0031129611295059208,0.982176518677064,0.982176518677064
185,Other,inu_pc_ult,0.009103157131258883,0.009103157131258883,0.9479109886088335,0.9479109886088335
186,Protein,inu_pc_ult,0.01422312193224948,0.01422312193224948,0.9186950191050727,0.9186950191050727
187,Tannin,inu_pc_ult,0.161296790045443,0.161296790045443,0.24393852891815038,0.24393852891815038
188,UnsatHC,inu_pc_ult,-0.07935770844965087,-0.07935770844965087,0.5683974194382918,0.5683974194382918
189,SumAllCompounds,inu_pc_ult,0.10882780852322183,0.10882780852322183,0.433429808493596,0.433429808493596
190,AminoSugar,lka_pc_sse,-0.06479953827380935,-0.06479953827380935,0.6415553953835287,0.6415553953835287
191,Carb,lka_pc_sse,-0.058554673486650714,-0.058554673486650714,0.6740616660665715,0.6740616660665715
192,ConcHC,lka_pc_sse,0.12977666512090358,0.12977666512090358,0.3496292065923292,0.3496292065923292
193,Lignin,lka_pc_sse,-0.00593535336171371,-0.00593535336171371,0.9660239407578612,0.9660239407578612
194,Lipid,lka_pc_sse,-0.13352349753936818,-0.13352349753936818,0.33577156365758815,0.33577156365758815
195,Other,lka_pc_sse,-0.01736486588039792,-0.01736486588039792,0.9008175037569676,0.9008175037569676
196,Protein,lka_pc_sse,-0.07643573320867288,-0.07643573320867288,0.5827669597203704,0.5827669597203704
197,Tannin,lka_pc_sse,0.1047600930038193,0.1047600930038193,0.4509145225575105,0.4509145225575105
198,UnsatHC,lka_pc_sse,0.05982285266231123,0.05982285266231123,0.6674100093663187,0.6674100093663187
199,SumAllCompounds,lka_pc_sse,0.01674790109800438,0.01674790109800438,0.9043246579216038,0.9043246579216038
200,AminoSugar,lka_pc_use,-0.033910881511116056,-0.033910881511116056,0.8076705942757278,0.8076705942757278
201,Carb,lka_pc_use,-0.035167017993020216,-0.035167017993020216,0.8006894038179307,0.8006894038179307
202,ConcHC,lka_pc_use,0.1496929331226454,0.1496929331226454,0.2799746266609566,0.2799746266609566
203,Lignin,lka_pc_use,0.022613965941804183,0.022613965941804183,0.8710614672734056,0.8710614672734056
204,Lipid,lka_pc_use,-0.11796909476674496,-0.11796909476674496,0.3955585292904858,0.3955585292904858
205,Other,lka_pc_use,0.004474159470073496,0.004474159470073496,0.9743850847363068,0.9743850847363068
206,Protein,lka_pc_use,-0.049638014363516114,-0.049638014363516114,0.7215049092508368,0.7215049092508368
207,Tannin,lka_pc_use,0.13611961225659544,0.13611961225659544,0.32637414067445314,0.32637414067445314
208,UnsatHC,lka_pc_use,0.08136826466039236,0.08136826466039236,0.5586065541965441,0.5586065541965441
209,SumAllCompounds,lka_pc_use,0.04883993713256041,0.04883993713256041,0.7258056467378392,0.7258056467378392
210,AminoSugar,lkv_mc_usu,0.24580062619948267,0.24580062619948267,0.07319844812439083,0.07319844812439083
211,Carb,lkv_mc_usu,0.13618657463889958,0.13618657463889958,0.3261339668106835,0.3261339668106835
212,ConcHC,lkv_mc_usu,0.2674019154513755,0.2674019154513755,0.05060974921749403,0.05060974921749403
213,Lignin,lkv_mc_usu,0.27605278574690834,0.27605278574690834,0.04332657686765899,0.04332657686765899
214,Lipid,lkv_mc_usu,0.1474354055061267,0.1474354055061267,0.28737352451398074,0.28737352451398074
215,Other,lkv_mc_usu,0.04833485181869438,0.04833485181869438,0.7285318409277204,0.7285318409277204
216,Protein,lkv_mc_usu,0.20688642897440535,0.20688642897440535,0.1333510200914674,0.1333510200914674
217,Tannin,lkv_mc_usu,0.28627929503863064,0.28627929503863064,0.035849155047015184,0.035849155047015184
218,UnsatHC,lkv_mc_usu,0.3668850684307573,0.3668850684307573,0.006355936453890721,0.006355936453890721
219,SumAllCompounds,lkv_mc_usu,0.30463417157939704,0.30463417157939704,0.025107599627617758,0.025107599627617758
220,AminoSugar,rev_mc_usu,0.22750830859426682,0.22750830859426682,0.09802708486750622,0.09802708486750622
221,Carb,rev_mc_usu,0.12895478396593166,0.12895478396593166,0.3527153912566239,0.3527153912566239
222,ConcHC,rev_mc_usu,0.2584204978427345,0.2584204978427345,0.059194257144733683,0.059194257144733683
223,Lignin,rev_mc_usu,0.2641290900645807,0.2641290900645807,0.05361240378590133,0.05361240378590133
224,Lipid,rev_mc_usu,0.12054620507161859,0.12054620507161859,0.38524377664268583,0.38524377664268583
225,Other,rev_mc_usu,0.010340371354065049,0.010340371354065049,0.9408434005915453,0.9408434005915453
226,Protein,rev_mc_usu,0.18940826006696534,0.18940826006696534,0.170142407538836,0.170142407538836
227,Tannin,rev_mc_usu,0.26542043183159886,0.26542043183159886,0.052410860839741225,0.052410860839741225
228,UnsatHC,rev_mc_usu,0.3648901609963486,0.3648901609963486,0.0066702285160922786,0.0066702285160922786
229,SumAllCompounds,rev_mc_usu,0.28720499420643547,0.28720499420643547,0.035228602168288346,0.035228602168288346
230,AminoSugar,dor_pc_pva,-0.12200934758396213,-0.12200934758396213,0.37945934625370636,0.37945934625370636
231,Carb,dor_pc_pva,-0.14468971247603188,-0.14468971247603188,0.29654344819434675,0.29654344819434675
232,ConcHC,dor_pc_pva,0.03183463899872781,0.03183463899872781,0.8192420840660111,0.8192420840660111
233,Lignin,dor_pc_pva,-0.20861272539697018,-0.20861272539697018,0.13007039270955717,0.13007039270955717
234,Lipid,dor_pc_pva,-0.14923307167193273,-0.14923307167193273,0.28147150363435114,0.28147150363435114
235,Other,dor_pc_pva,-0.06297003075421513,-0.06297003075421513,0.6510130448564496,0.6510130448564496
236,Protein,dor_pc_pva,-0.13596160376461303,-0.13596160376461303,0.32694131162317547,0.32694131162317547
237,Tannin,dor_pc_pva,0.013370884871663434,0.013370884871663434,0.9235517797156088,0.9235517797156088
238,UnsatHC,dor_pc_pva,0.12536954181412419,0.12536954181412419,0.3663728237058453,0.3663728237058453
239,SumAllCompounds,dor_pc_pva,-0.13204230956210009,-0.13204230956210009,0.3412081554807226,0.3412081554807226
240,AminoSugar,ria_ha_ssu,0.4423962915095935,0.4423962915095935,0.0008095310591403106,0.0008095310591403106
241,Carb,ria_ha_ssu,0.2889274131326948,0.2889274131326948,0.034097641856834046,0.034097641856834046
242,ConcHC,ria_ha_ssu,0.1445926298118527,0.1445926298118527,0.29687111935954086,0.29687111935954086
243,Lignin,ria_ha_ssu,0.27679350222948496,0.27679350222948496,0.04274515555176743,0.04274515555176743
244,Lipid,ria_ha_ssu,0.4903957396099178,0.4903957396099178,0.00016697742515227364,0.00016697742515227364
245,Other,ria_ha_ssu,0.17531039781013608,0.17531039781013608,0.20481029580800905,0.20481029580800905
246,Protein,ria_ha_ssu,0.4436477322400185,0.4436477322400185,0.0007791181618783404,0.0007791181618783404
247,Tannin,ria_ha_ssu,0.1980429965606029,0.1980429965606029,0.15113825941766806,0.15113825941766806
248,UnsatHC,ria_ha_ssu,0.13926649791267176,0.13926649791267176,0.3152078486576837,0.3152078486576837
249,SumAllCompounds,ria_ha_ssu,0.3391056266668514,0.3391056266668514,0.012127577057688046,0.012127577057688046
250,AminoSugar,ria_ha_usu,0.277022419644971,0.277022419644971,0.042566768936927665,0.042566768936927665
251,Carb,ria_ha_usu,0.16402449251337686,0.16402449251337686,0.23594911506248542,0.23594911506248542
252,ConcHC,ria_ha_usu,0.23920491304310681,0.23920491304310681,0.08150000649676076,0.08150000649676076
253,Lignin,ria_ha_usu,0.2813372912120735,0.2813372912120735,0.03931708740649963,0.03931708740649963
254,Lipid,ria_ha_usu,0.21288679323226345,0.21288679323226345,0.12220999592940898,0.12220999592940898
255,Other,ria_ha_usu,0.12457084342794603,0.12457084342794603,0.3694583776467407,0.3694583776467407
256,Protein,ria_ha_usu,0.2511762630918438,0.2511762630918438,0.0669416991233334,0.0669416991233334
257,Tannin,ria_ha_usu,0.25812434712023286,0.25812434712023286,0.05949614422624145,0.05949614422624145
258,UnsatHC,ria_ha_usu,0.27559441432703263,0.27559441432703263,0.0436896106336961,0.0436896106336961
259,SumAllCompounds,ria_ha_usu,0.3096541583358955,0.3096541583358955,0.022693159999446634,0.022693159999446634
260,AminoSugar,riv_tc_ssu,0.3933959436237823,0.3933959436237823,0.003251743685932697,0.003251743685932697
261,Carb,riv_tc_ssu,0.23925651856905525,0.23925651856905525,0.08143229247626357,0.08143229247626357
262,ConcHC,riv_tc_ssu,0.1815675459635427,0.1815675459635427,0.18885427226518037,0.18885427226518037
263,Lignin,riv_tc_ssu,0.31348972530343167,0.31348972530343167,0.020983098203776654,0.020983098203776654
264,Lipid,riv_tc_ssu,0.4189842753215141,0.4189842753215141,0.0016142876067291008,0.0016142876067291008
265,Other,riv_tc_ssu,0.15677662782009194,0.15677662782009194,0.2575802238731566,0.2575802238731566
266,Protein,riv_tc_ssu,0.3953198599918049,0.3953198599918049,0.0030907424818085454,0.0030907424818085454
267,Tannin,riv_tc_ssu,0.2283997087835632,0.2283997087835632,0.09668258827773887,0.09668258827773887
268,UnsatHC,riv_tc_ssu,0.23266947950421607,0.23266947950421607,0.0904400509680715,0.0904400509680715
269,SumAllCompounds,riv_tc_ssu,0.3530589140894646,0.3530589140894646,0.008827652583970731,0.008827652583970731
270,AminoSugar,riv_tc_usu,0.24210070037890205,0.24210070037890205,0.07776834155445297,0.07776834155445297
271,Carb,riv_tc_usu,0.14702060163163905,0.14702060163163905,0.28874681834723903,0.28874681834723903
272,ConcHC,riv_tc_usu,0.2417309341499239,0.2417309341499239,0.07823717788011779,0.07823717788011779
273,Lignin,riv_tc_usu,0.2732576479189522,0.2732576479189522,0.04557931091278494,0.04557931091278494
274,Lipid,riv_tc_usu,0.17091085980569856,0.17091085980569856,0.2165844353585264,0.2165844353585264
275,Other,riv_tc_usu,0.13181075622202876,0.13181075622202876,0.34206297219508386,0.34206297219508386
276,Protein,riv_tc_usu,0.21161594992570068,0.21161594992570068,0.12450855857420254,0.12450855857420254
277,Tannin,riv_tc_usu,0.2619225375358302,0.2619225375358302,0.05571711688686344,0.05571711688686344
278,UnsatHC,riv_tc_usu,0.2891724923514003,0.2891724923514003,0.033939195790120155,0.033939195790120155
279,SumAllCompounds,riv_tc_usu,0.29543631688364963,0.29543631688364963,0.030092289181164397,0.030092289181164397
280,AminoSugar,gwt_cm_sav,-0.45376722996853674,-0.45376722996853674,0.0005685613277372243,0.0005685613277372243
281,Carb,gwt_cm_sav,-0.3755792491461523,-0.3755792491461523,0.005132322702646495,0.005132322702646495
282,ConcHC,gwt_cm_sav,-0.24950416725449384,-0.24950416725449384,0.06884028995231309,0.06884028995231309
283,Lignin,gwt_cm_sav,-0.43763302897410095,-0.43763302897410095,0.0009353122119785945,0.0009353122119785945
284,Lipid,gwt_cm_sav,-0.40371703784571605,-0.40371703784571605,0.002467638517633849,0.002467638517633849
285,Other,gwt_cm_sav,-0.10620115573957545,-0.10620115573957545,0.4446763397089795,0.4446763397089795
286,Protein,gwt_cm_sav,-0.5049583429321591,-0.5049583429321591,9.860394829663778e-05,9.860394829663778e-05
287,Tannin,gwt_cm_sav,-0.15253173033212472,-0.15253173033212472,0.27085058070453066,0.27085058070453066
288,UnsatHC,gwt_cm_sav,-0.06500884707520392,-0.06500884707520392,0.6404769267123692,0.6404769267123692
289,SumAllCompounds,gwt_cm_sav,-0.43461408481599895,-0.43461408481599895,0.0010238660810841503,0.0010238660810841503
290,AminoSugar,ele_mt_sav,-0.39225585633605115,-0.39225585633605115,0.0033506114230589393,0.0033506114230589393
291,Carb,ele_mt_sav,-0.35057259408426344,-0.35057259408426344,0.00935106882793613,0.00935106882793613
292,ConcHC,ele_mt_sav,-0.1665806671563933,-0.1665806671563933,0.22862692451761285,0.22862692451761285
293,Lignin,ele_mt_sav,-0.23880408823677485,-0.23880408823677485,0.08202745868585168,0.08202745868585168
294,Lipid,ele_mt_sav,-0.3545491209063555,-0.3545491209063555,0.008526272023905082,0.008526272023905082
295,Other,ele_mt_sav,-0.09444824380707986,-0.09444824380707986,0.4969281378754289,0.4969281378754289
296,Protein,ele_mt_sav,-0.38047016684201984,-0.38047016684201984,0.004539159091508184,0.004539159091508184
297,Tannin,ele_mt_sav,-0.1193773021023447,-0.1193773021023447,0.38990232347243714,0.38990232347243714
298,UnsatHC,ele_mt_sav,0.18690075327448635,0.18690075327448635,0.1759736099030509,0.1759736099030509
299,SumAllCompounds,ele_mt_sav,-0.28764936544428893,-0.28764936544428893,0.03493388959836843,0.03493388959836843
300,AminoSugar,ele_mt_uav,-0.3635008960804938,-0.3635008960804938,0.00689703566025106,0.00689703566025106
301,Carb,ele_mt_uav,-0.3450104547570678,-0.3450104547570678,0.010620190317058669,0.010620190317058669
302,ConcHC,ele_mt_uav,-0.15375654743367612,-0.15375654743367612,0.26697575027915343,0.26697575027915343
303,Lignin,ele_mt_uav,-0.24520781359313062,-0.24520781359313062,0.0739159491099434,0.0739159491099434
304,Lipid,ele_mt_uav,-0.3320403017737438,-0.3320403017737438,0.0141698696652691,0.0141698696652691
305,Other,ele_mt_uav,-0.11097452807441877,-0.11097452807441877,0.4243580607747388,0.4243580607747388
306,Protein,ele_mt_uav,-0.35789814361335526,-0.35789814361335526,0.007881360847200751,0.007881360847200751
307,Tannin,ele_mt_uav,-0.11290091489147243,-0.11290091489147243,0.41630996295319045,0.41630996295319045
308,UnsatHC,ele_mt_uav,0.14919594519841486,0.14919594519841486,0.28159258212360216,0.28159258212360216
